*video=Dont_Ban_CRT_Win_With_Better_Ideas_Thomas_Chatterton_Williams_Talks_Race__Liberalism_aU7gy13l6j4en;28;81;86
*video=Dr_Mark_Esper_Lessons_from_Russias_Invasion_of_Ukraine_eqedig-EvaEen;75;20;103
*video=Dr_Peter_Attia_How_AI_Can_Save_Healthcare_6WtHpBzAmrgen;19;10;6
*video=Dr_Rick_Klausner_Curing_Cancer_Reprogramming_Cells_and_the_Incredible_Biotech_Revolution_5kFxWiL1Q2Aen;114;31;9
*video=Economist_Vs_Billionaire_How_The_Myth_Of_Income_Inequality_Is_Dividing_America_mFhIJsrprXsen;33;67;59
*video=Economists_Warning_America_Must_Win_the_AI_Race_euFe-jE1t7Aen;11;2;13
*video=Economists_Warning_Regulation_Will_Kill_AI_Progress_E7BCJAM1kUcen;16;3;9
*video=Electronic_Warfare_and_Real-Life_Force_Fields_Epirus_CEO_Andy_Lowery_X2IWqRu7L1oen;179;14;8
*video=Ep_50_Troy_Carter_on_Discovering_Lady_Gaga_Future_of_Music_and_Speaking_Out_on_School_Choice_gOwzF0CLHwwen;44;97;32
*video=Ep_51_Adm_Bill_McRaven_on_Leadership_Modernizing_the_Dept_of_Defense__Dealing_with_China_Y8UaL5sjkNEen;52;91;56
*video=Ep_52_Yitz_Applbaum_and_a_Modern_Middle_East_Renaissance_7-7ZYcCjxjMen;66;107;34
*video=Ep_53_Joe_Gebbia_Changed_the_World_with_Airbnb_Heres_What_Hes_Building_Next_xaPInaOaT1Ien;81;93;16
*video=Ep_54_Peter_Attia_Ryan_Holiday__Joe_Lonsdale_Discuss_Longevity__Americas_Health_p_-t8q9D9xUen;105;91;30
*video=Ep_55_Nathan_Mintz_on_Directed_Energy_a_New_Space_Age__the_Final_Hurdles_to_a_Driverless_Future_9SewQ5XabFgen;146;31;11
*video=Ep_56_A_Philosopher_Reinventing_Construction_Maria_Davidson__the_Story_of_Kojo_PcATGAEqm1sen;91;46;10
*video=Ep_57_Balaji_Srinivasan_on_the_Severity_of_the_Bank_Crisis_and_the_Future_of_Bitcoin_QKjfAhnWJqUen;124;32;143
*video=Ep_58_Private_Markets_Outperform_Public_But_Theyre_a_Mess_Eliot_Hodges_Is_Fixing_That_sCo2Jawr24Een;104;32;5
*video=Ep_59_Adi_Berlia_Explains_Indias_Remarkable_Rise_Out_of_Socialism_r5XT9UIdgwoen;86;65;66
*video=Ep_60_Dr_Rebekah_Gee__Nest_Health_Are_Saving_Lives_by_Reinventing_In-Home_Care_Xt8X09d7cE4en;89;70;27
*video=Ep_61_High_School_Dropout_to_Billion-Dollar_Startup_the_Story_of_Guillermo_Rauch__Vercel_UhctkmjffsUen;155;54;11
*video=Ep_62_Ben_Rubenstein_Says_Resumes_Are_Useless_Heres_How_to_Find_the_Best_Salespeople_MWG9uaUaGroen;140;51;8
*video=Ep_63_Eddie_Margain_on_Fleeing_Mexico_and_Building_Austin_FC_podbteLmuaMen;40;74;32
*video=Ep_65_Marc_Andreessen_and_the_Case_for_AI_Optimism_KZE0FwuFee0en;177;77;93
*video=Ep_66_Bob_McGrew__the_Superstar_Palantir_Alum_Leading_OpenAIs_Transformative_Research_Projects_SeAaxSJ8v6Men;191;54;17
*video=Ep_67_Brad_Gerstner_on_the_AI_Supercycle__Restoring_Faith_in_Capitalism_cnDrFBzRfgcen;114;44;39
*video=Ep_68_Are_High_Interest_Rates__Inflation_Here_to_Stay_How_to_Generate_Alpha_with_Jacob_Miller_2_7ceKkWYOIen;134;33;8
*video=Ep_69_How_a_Teenager_Set_Out_to_Rid_the_Ocean_of_Plastic_Boyan_Slat__the_Ocean_Cleanup_UNWiqq0UxN0en;123;33;22
*video=Ep_70_Andrew_McAfee_on_the_Science_Behind_the_Worlds_Most_Valuable_Companies_H0l0UuyP6RQen;87;67;29
*video=Ep_71_No_Debt_Top_Professors__Personal_Coaches__A_New_Community_College_with_Tade_Oyerinde_bOJemB__Mpwen;70;103;14
*video=Ep_72_Illegal_Chinese_Bio_Labs__Secret_Police_Inside_America_Congressman_Mike_Gallagher_13-lkPU9hqMen;48;30;138
*video=Ep_73_Lessons_from_Palantir__How_Candid_Health_Is_Fixing_the_280B_Healthcare_Billing_Fiasco_rtNunKe7Q80en;159;20;0
*video=Ep_74_Niall_Ferguson__Pano_Kanelos_on_Building_the_University_of_Austin_5l_Bk-zeVMYen;19;81;13
*video=Ep_75_Leadership_Lessons_with_Intuit_Founder__Silicon_Valley_Legend_Scott_Cook_rbIzL223gsMen;53;39;6
*video=Ep_76_Accelerate_or_Die_Guillaume_Verdon_and_the_eacc_Movement_NgUwdHGWKkAen;129;49;22
*video=Ep_77_Mike_Solana_on_Exposing_Corruption_Saving_San_Francisco_and_Building_a_New_Media_Empire_Ek6dHrUDg9oen;65;75;65
*video=Ep_78_Emil_Michael__the_Master_Dealmaker_Behind_Ubers_Global_Dominance_B_ptOo19SC0en;83;88;52
*video=Ep_79_Bjorn_Lomborg_and_the_12_Best_Ideas_to_Help_the_World_co9ra0gvBXoen;109;67;70
*video=Ep_80_Leonard_Leo_Knows_How_to_Win_and_How_to_Save_Our_Country_Qh6Y43e02vYen;18;34;132
*video=Ep_81_How_Palantir_Star_Tyler_Scriven_Is_Helping_Small_Business_Compete_With_Amazon_SkY_gUUH8Kcen;77;91;12
*video=Ep_82_Rising_Inflation_Looming_Recession_The_State_of_the_Economy_with_Whitney_Baker_cD_2rcNsRNYen;176;26;11
*video=Ep_83_A_New_Leukemia_Cure_with_Ivan_Dimov_of_Orca_Bio_J99MyfKKdeQen;152;22;6
*video=Ep_84_Sri_Ganesan_on_Freshworks_Big_Win_Building_Rocketlane__Indias_Tech_Boom_io9Gn-9gOGoen;106;44;4
*video=Ep_85_The_Path_to_Regime_Change_in_Iran_with_Crown_Prince_Reza_Pahlavi_MmoEeCx30Fcen;14;40;140
*video=Ep_86_How_to_Teach_STEM_for_the_21st_Century_with_Dr_David_Ruth_p2jwa9iGUy8en;94;93;11
*video=Ep_87_Dr_Cliff_Winston__Deregulate_Lawyers_Deregulate_Airlines__Let_Markets_Correct_Themselves_-mIhnpoCnUcen;78;26;61
*video=Ep_90_A_Conversation_with_Wall_Street_Pioneer_Ethan_Penner_jUAu8_ReNTAen;41;106;35
*video=Evil_AI_Is_Coming_But_Not_the_Way_You_Think_3phTUVxbT_cen;44;9;10
*video=Ex-Bud_Light_President_The_Truth_Behind_the_Brands_Collapse_SOYWMSo_Sdwen;56;104;97
*video=Exercise_Scientist_How_AI__Miracle_Drugs_Can_Make_You_Superhuman_T_NpPPID1ecen;153;68;15
*video=Exiled_Crown_Prince_of_Iran_How_to_Liberate_a_Nation_2tx774TWXqIen;3;5;33
*video=Exposing_a_Billion_Dollar_Fraud_Scandal_Using_Palantir_xkXRTycBpEsen;88;32;68
*video=Force_Fields__Directed_Energy_Are_Here_How_Epirus_Is_Changing_Defense_Tech_PFMaaQDvGVQen;143;20;9
*video=Former_Canadian_Prime_Minister_How_to_Save_Western_Civilization_lb0b4utSxiQen;2;17;30
*video=Former_Crown_Prince_of_Iran_Why_This_Regime_Must_Be_Taken_Down_qpl24oMS7QQen;2;8;45
*video=Former_DC_Mayor_Adrian_Fenty_Courage_Accountability_Better_Schools_and_Safer_Cities_5L5hHQyziO0en;29;73;22
*video=Former_NYT_Journalist_Free_Speech_is_in_Danger_4vM2uJfN_uQen;4;19;26
*video=Free_Housing_Wont_Solve_the_Homeless_Crisis_Heres_What_Will_m3PSd0YLxDAen;48;41;159
*video=From_ChatGPT_to_Billions_of_Robots_Marc_Andreessens_Prediction_pRoKi4VL_5sen;131;53;67
*video=From_Entrepreneur_To_Governor_How_Hes_Changing_America_ynJWPThToV8en;21;49;58
*video=From_Math_Prodigy_to_AI_Genius_How_Scott_Wu_Built_Devin_YwmQzWGyrRQen;238;65;10
*video=From_Palantir_to_Space_Defense_Building_a_100_Billion_Company_hoVEoHXB6NEen;223;42;37
*video=From_Prosperity_to_Ruins_Venezuelas_Fight_for_Freedom_YEgJKvg9xbUen;18;23;103
*video=From_Survival_to_Creative_Mode_How_AI_Will_Change_Work_FoPvBnRgO70en;47;4;1
*video=Hard_Truths_About_Morgan_Stanleys_Success_Former_CEO_wVmMmolLHcsen;9;18;5
*video=Harvard_Economist_The_Truth_About_Police_Brutality_9sRYbrp_jCwen;80;88;25
*video=Harvard_Professors_Warning_Avoid_This_Fatal_Money_Mistake_miXVWgBVrf8en;11;17;18
*video=He_Built_Teslas_FIRST_Roadster_Battery_Find_Out_What_Hes_Building_Next_yhbKdsegqnEen;162;13;2
*video=He_Predicted_Putins_Invasion_Now_He_Predicts_When_China_Will_Invade_Taiwan_dPkpBJajfF8en;119;30;133
*video=Historian_Niall_Ferguson_Chinas_Strengths_Are_Exaggerated_ocB5fpQxh7sen;0;0;6
*video=Hollywood_Star_Why_the_Emmys_Ignored_Charlie_Kirks_Assassination_XKX58P-PGq0en;2;22;26
*video=Home_Depot_Founders_Millionaire_Business_Strategy_UhsCaPGO3DEen;10;32;12
*video=How_200MPH_Flying_Cars_are_about_to_Change_the_World_TVg_DK8-kMwen;168;48;8
*video=How_AI_Agents_Are_Transforming_Logistics_67d8KUrbiCYen;192;54;9
*video=How_AI_is_Fixing_Americas_Most_Boring_Industry_ot0ofWCEuy4en;171;30;9
*video=How_AI_Might_Solve_the_Alien_Mystery_Thought_Leaders_Paradox_deXX9-d3P5gen;127;124;89
*video=How_AI_Robots_Are_Taking_Over_Construction_l2sdZ1IyZx8en;222;24;11
*video=How_Daniel_Lubetzky_Built_KIND_Into_a_5B_Global_Success_I9-t1QhLc-Uen;13;23;14
*video=How_Elon_Musk_Built__Sold_His_First_Company_300M_Sale_X5PZ3JuzEX8en;13;13;1
*video=How_Elon_Musks_SpaceX_Is_Embarrassing_The_US_Government_3pLEpO90jLoen;159;53;39
*video=How_Founder_Ken_Langone_Turned_Home_Depot_Into_A_400_Billion_Empire_t65qijV0nPcen;64;116;31
*video=How_Hayes_Barnard_Is_Transforming_Solar_Tech__Green_Housing_sytqGvIojlYen;146;34;2
*video=How_He_Became_the_First_AI_Billionaire_smCNYsBzg0gen;30;16;2
*video=How_John_Mack_Saved_Morgan_Stanley__Transformed_Wall_Street_W2R7bfrFQ4Men;42;124;25
*video=How_John_Mackey_Started_Whole_Foods_with_Just_45k_WKOH1xrVVt8en;29;15;7
*video=How_Palantir_Alumni_Keep_Launching_Billion-Dollar_Ideas_ByDqjdLKVKken;205;46;9
*video=How_Palantir_is_Leading_the_AI_Revolution_and_Creating_A_Safer_World_Xg-KFZHd7uMen;31;8;14
*video=How_Psychedelic_Medicine_Could_Transform_Healthcare__Why_Medical_School_Is_Broken_0uQIHrBTGeUen;108;35;24
*video=How_the_Renaissance_Sparked_an_Entrepreneurial_Explosion_with_Jeannette_zu_Fürstenberg_3-tSMBHnyoken;122;100;30
*video=How_The_Worlds_Best_Investors_Are_Playing_AI_neqCX9ZbOywen;29;6;4
*video=How_this_Governor_is_Proving_Trump_Right_S6caODsDQYAen;17;33;105
*video=How_to_Change_the_World__Admiral_Bill_McRaven_V825mFbWPs0en;4;31;21
*video=How_to_Disrupt_the_38_Billion_Storage_Industry_6EcNTOec3Qcen;154;38;6
*video=How_to_Fix_Dysfunctional_Government_with_Esper_CEO_Maleka_Momand_nTWBWcxIlUMen;90;14;56
*video=How_to_Fix_Homelessness_Expand_Telehealth_and_Defeat_Special_Interests_with_Jared_Meyer_JRPWSx9Ymi0en;36;37;132
*video=How_to_Invest_in_2026_Altimeter_CEOs_Prediction_KnJopI3Q7Kgen;41;6;8
*video=How_to_Invest_Like_a_Billionaire_jzUrBI8lW1cen;109;35;6
*video=How_to_Use_AI_in_2026_Opendoor_Founders_Advice_m8y0ftEmbkYen;169;64;6
*video=Investing_in_2026_What_You_Need_to_Know_SEC_Chairman_7Cb19tOA0p4en;126;23;91
*video=Iran_vs_Israel_Exiled_Crown_Prince_on_the_Reason_for_the_Conflict_bE8S6Cp8lo0en;2;4;44
*video=Is_America_Better_Without_Christianity_l8leF8nV_SAen;3;13;13
*video=Jake_Kloberdanz_Cause-Centric_Commerce_and_the_Art_of_Award-Winning_Winemaking_riy9Q8Baj1ken;100;82;11
*video=Joe_Lonsdale_and_Chris_Sprowls_How_to_Defeat_Special_Interests__Cronyism_fUL_jVCeGYEen;42;65;93
*video=Joe_Lonsdale_and_Dhani_Jones_Discuss_the_Power_of_Suffering__Adversity_fm0tiE47pssen;41;143;19
*video=Joe_Lonsdale_and_Pano_Kanelos_on_Building_a_New_World-Class_University_hxWLun4Nlzwen;23;106;42
*video=Joe_Lonsdale_Stuns_CNBC_Host_ug6Gr5VccZken;0;1;8
*video=John_Chambers__Pankaj_Patel_Changed_the_World_with_Cisco_Now_Theyre_Doing_It_Again_with_Nile_VWkCcfX747wen;116;42;19
*video=Jonathan_Greenblatt_on_Ta-Nehisi_Coates_CRT_and_woke_politics_K9drmcFuO-Aen;10;72;102
*video=Kimbal_Musk_Tesla_SpaceX_The_Kitchen_and_Launching_His_First_Company_with_Elon_IIkY9yZSMs4en;69;80;14
*video=Kimmy_Scotti_How_to_Spot_and_Build_the_Next_Big_Thing_MFtexGKDeVEen;154;39;5
*video=Lean_Startup_vs_Fat_Startup_How_to_Succeed_like_Palantir__SpaceX_3U7_bkz-r-Een;26;21;5
*video=Legendary_iPod__iPhone_Creator_Tony_Fadell_Shares_His_Design_Secrets_TAs1OU-GZCMen;156;58;9
*video=Marc_Andreessen_Predicts_AIs_Critical_Turning_Point_dgxiFHcPluAen;26;4;11
*video=Marc_Andreessen_The_Truth_About_Immigration__DEI_Glsk28CuyDMen;36;25;13
*video=Mark_Esper_Never_Underestimate_the_American_People_CJNbRSsiercen;0;2;10
*video=Mike_Pompeo_Negotiating_with_Tyrants_Spy_Balloons_or_UFOs__Why_Trump_Didnt_Ban_TikTok__trV3oTKF98en;26;32;75
*video=NASAs_Warning_We_Are_1_Year_From_Losing_the_Moon__naNYr1r6GAen;49;12;13
*video=New_Face_of_DOGE_Agenda_Explains_the_Big_Beautiful_Bill_cev5y2Hb5Rcen;38;15;88
*video=NFL_Legend_Ronnie_Lott_on_Grit_Leadership__What_America_Means_to_Him_ayGzwyR5YEEen;15;65;9
*video=Niall_Ferguson_Why_Great_Civilizations_Rise_and_Fall_cAdUdrDaAqAen;39;33;68
*video=Oklos_Amazing_Small_Reactor_That_Can_Reuse_Nuclear_Waste_tXbWC1mDrl4en;208;22;25
*video=Open_AI_Chief_Outlines_His_AI_Thesis_in_9_Minutes_olN6m5mi48cen;49;6;3
*video=Palantir_Co-Founder_on_the_Next_Generation_of_Warfare_RsaoH4knEA8en;108;4;16
*video=Palantir_Founder_How_to_Reach_the_Top_1_nQ2vho89H1wen;12;10;1
*video=Palmer_Luckey_Important_Development_in_AI_Weapons_J3Fs47nQkZYen;69;9;13
*video=Palmer_Luckey_Meet_the_Real-Life_Tony_Stark_epy8UVZilmAen;169;47;39
*video=Peng_Shuai_Beijing_Olympics__Holding_China_Accountable_with_Former_UN_Ambassador_Kelly_Craft_U4iFXcd3czEen;37;31;153
*video=Pentagon_Chief_6_Weapons_That_Will_Prevent_WW3_U3ZqGHLxlQ0en;110;34;35
*video=Peter_Thiel_on_Trumps_Trade_and_Tariff_Policy_RCsW1snWed8en;13;0;10
*video=Peter_Thiel_Reveals_Palantirs_Unstoppable_Philosophy_9-EBf5KhJ-sen;29;0;10
*video=Peter_Thiels_Contrarian_Guide_to_Investing_c3TfvGUm8_0en;43;3;12
*video=Peter_Thiel_Elon_Musks_Advice_that_Transformed_Palantir_ax4IsNzPcXUen;18;8;3
*video=Principles_That_Made_Charles_Koch_a_Billionaire_Hm-zUHLUgz4en;14;10;4
*video=Rep_Ro_Khanna__Joe_Lonsdale_Debate_Income_Inequality_and_Regulating_Big_Tech_3mtrNt1mNpIen;64;51;62
*video=Reviving_a_Culture_of_Innovation_with_Tyler_Cowen_rnLPwI9taYAen;69;79;50
*video=Russia_Invades_Ukraine_Will_China_Invade_Taiwan_Featuring_Former_UN_Ambassador_Kelly_Craft_sMqcIXKVmdUen;1;0;9
*video=Ryan_Holiday_How_Stoicism_Changed_the_World_tQplPF6Gtdken;11;162;27
*video=Sal_Churi_Keri_Findley_and_Wesley_Chan_Innovators_Changing_Our_World_Right_Now_9WYqRab7ysIen;192;45;23
*video=Sam_Altmans_Nuclear_Startup_Could_Power_The_US_For_100_Years_v_t1_bIdQzwen;38;6;9
*video=Secret_Tech_Billionaire_Is_Betting_1B_on_This_HbFeNV4z9rAen;109;213;24
*video=Secrets_Of_Investing_Early__Lessons_From_A_Billion-Dollar_Investor_QzjIfkNAp8Uen;217;81;14
*video=Senator_Exposes_Americas_Biggest_Censorship_Scandal_uXJqzcl1NaYen;29;50;170
*video=Stephen_Harper_Rejecting_Wokeness_Addressing_China_and_Defending_Western_Values_n2CpZTlTL1Aen;45;40;103
*video=Tariffs_DOGE__Fixing_America_Peter_Thiels_Skeptic_Solutions_v2q3yPwEo5wen;109;68;91
*video=Texas_State_Technical_College_The_School_With_a_Money-Back_Guarantee_t57vCXW8b-wen;75;59;21
*video=The_Beginning_of_the_End_of_Cancer_with_Dr_Rick_Klausner_aUpMZjHCtB8en;35;0;1
*video=The_Billion-Dollar_Tech_Idea_That_Started_in_a_Camper_2YD6zoNnBOwen;48;3;0
*video=The_Brutal_Truth_About_Palantir_86rcTPbQbfEen;33;6;10
*video=The_Business_Secrets_That_Made_Jimmy_John_a_Billionaire_g0zEw4Pa-DUen;27;10;0
*video=The_Economy_After_AI__Cryptocurrency_6s-jFYUXyioen;28;5;17
*video=The_End_of_Cancer_CAR_T-Cell_Therapy__the_Biology_Revolution_-UxrkJAhtnoen;24;5;0
*video=The_Free_College_Tuition_Model_That_Makes_Sense_YzP0kUw_jXIen;13;23;8
*video=The_Genius_Strategy_Behind_Apples_First_iPhone_mJMB7O8_GE0en;24;0;2
*video=The_Greatest_Entrepreneur_Youve_Never_Heard_Of_DjKqgUY5CzMen;89;88;24
*video=The_Hidden_Secret_To_Scaling_A_Small_Business_timNqbg_Z1Ien;36;12;1
*video=The_Man_Behind_the_Militarys_Smartest_Self-Driving_Vehicles_3IkwPQedA80en;157;24;1
*video=The_One_Thing_AI_Will_Never_Replace_w2deeFQ3uk0en;59;94;44
*video=The_Psychology_of_Billionaire_Entrepreneurs_wHivhCue1CMen;33;8;7
*video=The_Secret_Team_Fixing_Americas_Broken_Systems_1sEsOpHb3w0en;79;73;68
*video=The_Terrifying_Truth_AI_Researchers_Dont_Understand_JenafBze3qUen;118;75;69
*video=The_Trillion_Dollar_Mistake_That_Nearly_Destroyed_the_US_Economy_Q89JskIykTMen;11;0;17
*video=The_Truth_About_AI_Sam_Lessins_Contrarian_Take_R_aHzJGrBN0en;170;92;38
*video=The_Year_That_Changed_Medicine_Forever__Francisco_Gimenez_Explains_the_Biotech_Revolution_UMBNkVKTCI4en;177;40;16
*video=These_AI_Tools_Will_Make_Your_Job_Easier_Billion-Dollar_Tech_Prodigy_1zYU0sU6Beken;9;5;2
*video=These_Jobs_Will_Skyrocket_in_the_AI_Economy_EVZdkY7EoNAen;77;49;113
*video=This_AI_Sea_Drone_Could_Destroy_A_Submarine_nRA40EAFf-sen;105;23;15
*video=This_Idea_is_Destroying_American_Universities_xqpogFcXYRken;37;176;99
*video=This_New_Startup_Is_Disrupting_Healthcare_As_We_Know_It_woTmD-R3EIoen;177;36;18
*video=Top_Music_Exec_I_Turned_200_Lady_Gaga_Fans_into_Millions_GyVL7kMi098en;21;22;1
*video=Top_Tech_Investors_This_AI_Wave_Is_10X_Bigger_Than_SaaS_aETqFYCrIoAen;302;45;20
*video=Trillions_in_AI_InvestmentBut_No_Bubble_4FdXvFy3ZY0en;62;42;150
*video=Tucker_Shapiro__The_New_RightDave_Rubin_Calls_for_an_Honest_Debate_w1FRqBOxS8gen;63;141;130
*video=Turning_25K_Into_3_Billion_The_Hard_Truths_Of_Jimmy_Johns_Success_izc8oXNri1oen;88;60;26
*video=Turning_Whiskey_Into_Millions__The_Hustler_Behind_WhistlePig_Em5q_Y-Zatwen;62;198;30
*video=Two_Billionaires_Debate_Should_We_Fear_AI_kEtiYFgnZn8en;113;80;66
*video=Ubers_Billion-Dollar_Strategy_That_Crushed_Lyft_O024I_rzgVAen;19;18;3
*video=What_Billionaire_Entrepreneurs_Know_That_You_Dont_wQ-MuaD4txAen;25;32;13
*video=What_Happens_When_AI_Automates_Everything_JTEsBdTLtdQen;37;21;12
*video=What_Happens_When_AI_Can_Do_Every_Job_AOCcqj3oYloen;92;186;98
*video=What_He_Learned_Building_Amazon_With_Jeff_Bezos_DyHa6By5zc8en;21;12;1
*video=What_He_Learned_Working_Side_by_Side_with_Elon_Musk_NaG0PGvfX6sen;52;4;2
*video=What_Investors_Need_to_Know_About_the_US_Debt_Spiral_FAuc2CMRbacen;38;4;4
*video=What_Steve_Jobs_Knew_About_Innovation_That_You_Dont_PYND_01c5JAen;66;105;83
*video=What_The_Media_Gets_Wrong_About_Climate_Change_R3FwJjvi-5Qen;27;5;25
*video=What_You_Were_Taught_About_Slavery_Is_Probably_Wrong_--_Coleman_Hughes_584um6umaEoen;1;7;2
*video=Whole_Foods_Co-Founder__CEO_John_Mackey_Conscious_Capitalism_and_Repairing_Americas_Division_vmZYyxKRSlken;80;62;50
*video=Why_Billionaires_Use_This_2000-Year-Old_Mindset_lPFtfXIJlo0en;2;36;12
*video=Why_California_is_Collapsing_From_Within_ZlPWJ9EoGhgen;67;73;154
*video=Why_Fortune_500_Companies_Arent_Hiring_The_Best_People_iCEPIhjWl2Aen;30;16;5
*video=Why_Its_Legally_Impossible_To_Build_In_America_dWwE5Vk2OFAen;55;46;99
*video=Why_María_Corina_Machado_Won_The_Nobel_Peace_Prize_ydNKBHRC1CEen;6;1;23
*video=Why_Reparations_Wont_Work__Why_Standardized_Tests_Help_Minorities_--_Coleman_Hughes_gD1X2KGqPrsen;6;132;64
*video=Why_the_Iryna_Zarutska_Tragedy_Was_Preventable_AOVUD_J2FMUen;0;12;16
*video=Why_The_Next_Financial_Lockdown_Could_Be_Worse_Than_The_1930s_U27BrPBlP0gen;17;4;39
*video=Why_this_Billionaire_Just_Took_Over_NASA_gCik1Ak6WVcen;160;49;20
*video=Why_This_Social_Justice_Activist_Became_an_Entrepreneur_Instead_-hCEp1EyMj0en;8;156;37
*video=Why_You_Are_Unhappy_Harvard_Professors_Solution_KFqA3dnx7S4en;16;10;6
*video=Why_Youre_Hiring_the_Wrong_Sales_People_lSoTwMf61mAen;60;12;3
*video=Will_AI_Replace_Software_Engineers_Tech_CEOs_Prediction_b-RMZL0_xLken;39;4;4
*video=Will_Superintelligent_AI_Destroy_Humanity_v7RJ8kbE9oUen;55;8;11
*video=Zach_Latta_Founding_Hack_Club__Inspiring_the_Next_Generation_of_Builders_PaB5ltDmD0Qen;69;108;14
*video=The_AI_Threat_Is_Worse_Than_You_Think__Trumps_Tech_Advisor_JbTDK4Izw1Qen;48;24;35
*video=Scared_of_AI_This_will_terrify_you_-_Ex-Google_Physicist_g0FZT99tPi0en;29;2;4
